BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        3727     1.53339     1.73487  0.00282877
        3728      1.5309     1.73482  0.00282854
        3729     1.52896     1.73476  0.00282832
        3730     1.52761     1.73471  0.00282811
        3731     1.52687     1.73465   0.0028279
        3732     1.52677      1.7346  0.00282769
        3733     1.52731     1.73454  0.00282748
        3734     1.52849     1.73449  0.00282726
        3735     1.53031     1.73443  0.00282703
        3736     1.53275     1.73438  0.00282679
        3737     1.53579     1.73432  0.00282653
        3738      1.5394     1.73427  0.00282626
        3739     1.54353     1.73422  0.00282596
        3740     1.54814     1.73417  0.00282565
        3741     1.55317     1.73412   0.0028253
        3742     1.55856     1.73408  0.00282494
        3743     1.56426     1.73403  0.00282455
        3744      1.5702     1.73399  0.00282413
        3745     1.57632     1.73395  0.00282369
        3746     1.58256     1.73391  0.00282323
        3747     1.58884     1.73387  0.00282274
        3748     1.59511     1.73383  0.00282223
        3749     1.60131     1.73379   0.0028217
        3750     1.60739     1.73376  0.00282115
        3751      1.6133     1.73373  0.00282058
        3752     1.61899      1.7337  0.00281999
        3753     1.62443     1.73367  0.00281939
        3754     1.62957     1.73364  0.00281878
        3755      1.6344     1.73361  0.00281815
        3756     1.63889     1.73359  0.00281751
        3757     1.64302     1.73356  0.00281686
        3758     1.64678     1.73354  0.00281621
        3759     1.65016     1.73352  0.00281555
        3760     1.65315      1.7335  0.00281488
        3761     1.65575     1.73348  0.00281421
        3762     1.65797     1.73346  0.00281353
        3763     1.65982     1.73344  0.00281285
        3764     1.66131     1.73342  0.00281217
        3765     1.66245      1.7334  0.00281149
        3766     1.66326     1.73338   0.0028108
        3767     1.66376     1.73336  0.00281012
        3768     1.66398     1.73334  0.00280943
        3769     1.66392     1.73333  0.00280874
        3770     1.66364     1.73331  0.00280806
        3771     1.66314     1.73329  0.00280738
        3772     1.66246     1.73327   0.0028067
        3773     1.66163     1.73325  0.00280602
        3774     1.66069     1.73323  0.00280534
        3775     1.65966     1.73321  0.00280466
        3776     1.65858     1.73319  0.00280399
        3777     1.65747     1.73317  0.00280332
        3778     1.65638     1.73315  0.00280265
        3779     1.65532     1.73313  0.00280199
        3780     1.65433     1.73311  0.00280132
        3781     1.65344     1.73309  0.00280066
        3782     1.65268     1.73307      0.0028
        3783     1.65206     1.73305  0.00279934
        3784     1.65162     1.73303  0.00279868
        3785     1.65136       1.733  0.00279803
        3786     1.65132     1.73298  0.00279737
        3787     1.65151     1.73296  0.00279672
        3788     1.65193     1.73294  0.00279606
        3789      1.6526     1.73292   0.0027954
        3790     1.65353      1.7329  0.00279474
        3791     1.65472     1.73288  0.00279408
        3792     1.65618     1.73286  0.00279342
        3793     1.65791     1.73284  0.00279275
        3794     1.65991     1.73282  0.00279208
        3795     1.66217      1.7328  0.00279141
        3796     1.66469     1.73278  0.00279073
        3797     1.66747     1.73276  0.00279005
        3798     1.67049     1.73275  0.00278936
        3799     1.67375     1.73273  0.00278867
        3800     1.67724     1.73272  0.00278798
        3801     1.68095      1.7327  0.00278728
        3802     1.68485     1.73269  0.00278657
        3803     1.68895     1.73268  0.00278586
        3804     1.69323     1.73267  0.00278515
        3805     1.69767     1.73266  0.00278443
        3806     1.70224     1.73265  0.00278371
        3807     1.70694     1.73265  0.00278299
        3808     1.71174     1.73264  0.00278226
        3809     1.71662     1.73264  0.00278154
        3810     1.72157     1.73263  0.00278081
        3811     1.72655     1.73263  0.00278008
        3812     1.73154     1.73263  0.00277935
        3813     1.73653     1.73263  0.00277862
        3814     1.74148     1.73263  0.00277789
        3815     1.74637     1.73264  0.00277717
        3816     1.75118     1.73264  0.00277644
        3817     1.75588     1.73265  0.00277572
        3818     1.76045     1.73266  0.00277501
        3819     1.76488     1.73266  0.00277429
        3820     1.76912     1.73267  0.00277358
        3821     1.77318     1.73268  0.00277288
        3822     1.77703      1.7327  0.00277218
        3823     1.78065     1.73271  0.00277148
        3824     1.78404     1.73272  0.00277079
        3825     1.78717     1.73274   0.0027701
        3826     1.79005     1.73275  0.00276941
        3827     1.79265     1.73277  0.00276874
        3828     1.79498     1.73278  0.00276806
        3829     1.79702      1.7328  0.00276739
        3830     1.79877     1.73282  0.00276672
        3831     1.80023     1.73283  0.00276605
        3832     1.80137     1.73285  0.00276539
        3833     1.80221     1.73287  0.00276473
        3834     1.80273     1.73289  0.00276407
        3835     1.80294     1.73291   0.0027634
        3836     1.80282     1.73293  0.00276274
        3837     1.80237     1.73294  0.00276208
        3838     1.80159     1.73296  0.00276142
        3839     1.80046     1.73298  0.00276076
        3840     1.79899       1.733  0.00276009
        3841     1.79716     1.73301  0.00275943
        3842     1.79499     1.73303  0.00275875
        3843     1.79246     1.73304  0.00275808
        3844     1.78957     1.73306   0.0027574
        3845     1.78633     1.73307  0.00275672
        3846     1.78275     1.73309  0.00275603
        3847     1.77882      1.7331  0.00275534
        3848     1.77457     1.73311  0.00275465
        3849        1.77     1.73312  0.00275395
        3850     1.76513     1.73313  0.00275324
        3851     1.75999     1.73313  0.00275254
        3852     1.75459     1.73314  0.00275183
        3853     1.74897     1.73314  0.00275112
        3854     1.74315     1.73315  0.00275041
        3855     1.73717     1.73315  0.00274969
        3856     1.73106     1.73315  0.00274898
        3857     1.72486     1.73314  0.00274827
        3858      1.7186     1.73314  0.00274756
        3859     1.71232     1.73314  0.00274685
        3860     1.70608     1.73313  0.00274615
        3861      1.6999     1.73312  0.00274545
        3862     1.69382     1.73311  0.00274476
        3863     1.68789      1.7331  0.00274407
        3864     1.68215     1.73308  0.00274339
        3865     1.67664     1.73307  0.00274272
        3866     1.67139     1.73305  0.00274206
        3867     1.66644     1.73304  0.00274141
        3868     1.66183     1.73302  0.00274076
        3869     1.65759       1.733  0.00274012
        3870     1.65374     1.73298  0.00273949
        3871     1.65032     1.73296  0.00273886
        3872     1.64733     1.73293  0.00273825
        3873     1.64481     1.73291  0.00273763
        3874     1.64275     1.73289  0.00273703
        3875     1.64117     1.73287  0.00273642
        3876     1.64006     1.73284  0.00273582
        3877     1.63943     1.73282  0.00273522
        3878     1.63925     1.73279  0.00273462
        3879     1.63952     1.73277  0.00273402
        3880      1.6402     1.73275  0.00273342
        3881     1.64127     1.73272  0.00273282
        3882      1.6427      1.7327  0.00273221
        3883     1.64444     1.73268   0.0027316
        3884     1.64645     1.73265  0.00273099
        3885      1.6487     1.73263  0.00273037
        3886     1.65112     1.73261  0.00272975
        3887     1.65369     1.73259  0.00272913
        3888     1.65633     1.73257  0.00272849
        3889     1.65902     1.73255  0.00272786
        3890      1.6617     1.73253  0.00272722
        3891     1.66433     1.73252  0.00272657
        3892     1.66687      1.7325  0.00272592
        3893     1.66928     1.73248  0.00272527
        3894     1.67154     1.73247  0.00272462
        3895     1.67362     1.73245  0.00272396
        3896     1.67548     1.73244   0.0027233
        3897     1.67713     1.73242  0.00272264
        3898     1.67853     1.73241  0.00272198
        3899     1.67969      1.7324  0.00272131
        3900     1.68059     1.73238  0.00272065
        3901     1.68124     1.73237  0.00271998
        3902     1.68164     1.73236  0.00271931
        3903     1.68177     1.73234  0.00271865
        3904     1.68165     1.73233  0.00271798
        3905     1.68127     1.73232  0.00271732
        3906     1.68064      1.7323  0.00271665
        3907     1.67974     1.73229  0.00271599
        3908     1.67859     1.73228  0.00271533
        3909     1.67717     1.73226  0.00271467
        3910     1.67548     1.73225  0.00271402
        3911     1.67351     1.73223  0.00271337
        3912     1.67125     1.73222  0.00271272
        3913      1.6687      1.7322  0.00271207
        3914     1.66583     1.73218  0.00271143
        3915     1.66266     1.73217   0.0027108
        3916     1.65917     1.73215  0.00271017
        3917     1.65535     1.73213  0.00270955
        3918     1.65122     1.73211  0.00270894
        3919     1.64679     1.73209  0.00270833
        3920     1.64207     1.73206  0.00270774
        3921     1.63708     1.73204  0.00270716
        3922     1.63186     1.73201  0.00270659
        3923     1.62645     1.73199  0.00270603
        3924     1.62089     1.73196  0.00270549
        3925     1.61524     1.73193  0.00270496
        3926     1.60955      1.7319  0.00270445
        3927      1.6039     1.73186  0.00270396
        3928     1.59834     1.73183  0.00270349
        3929     1.59296      1.7318  0.00270303
        3930      1.5878     1.73176  0.00270259
        3931     1.58295     1.73172  0.00270217
        3932     1.57845     1.73168  0.00270176
        3933     1.57435     1.73164  0.00270137
        3934      1.5707      1.7316  0.00270099
        3935     1.56753     1.73156  0.00270063
        3936     1.56486     1.73152  0.00270028
        3937     1.56269     1.73147  0.00269993
        3938     1.56102     1.73143  0.00269959
        3939     1.55986     1.73139  0.00269926
        3940     1.55916     1.73134  0.00269893
        3941     1.55892      1.7313   0.0026986
        3942     1.55908     1.73126  0.00269827
        3943     1.55963     1.73121  0.00269793
        3944     1.56051     1.73117   0.0026976
        3945     1.56169     1.73113  0.00269725
        3946     1.56312     1.73108  0.00269691
